type	geneStart	geneEnd	tag	description
CDS	1082548	1083267	HVO_1190	HTH-10 family transcription regulator
CDS	1083296	1084135	HVO_1191	proline dehydrogenase
CDS	1084392	1085606	HVO_1192	ABC-type transport system periplasmic substrate-binding protein (probable substrate branched-chain amino acids)
CDS	1085659	1086186	HVO_1193	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
CDS	1086183	1087307	HVO_1194	ABC-type transport system permease protein (probable substrate branched-chain amino acids)
CDS	1087304	1088110	HVO_1195	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
CDS	1088107	1088844	HVO_1196	ABC-type transport system ATP-binding protein (probable substrate branched-chain amino acids)
CDS	1088887	1089684	HVO_1197	RIO-type protein kinase domain protein
CDS	1089724	1090161	HVO_1198	UspA domain protein
CDS	1090314	1091456	HVO_1199	acyl-CoA dehydrogenase
CDS	1091481	1091936	HVO_1200	fla cluster protein FlaD
CDS	1092259	1094385	HVO_1201	sensor box histidine kinase
CDS	1094484	1095581	HVO_1202	uncharacterized protein
CDS	1095684	1096214	HVO_1203	fla cluster protein FlaD
CDS	1096227	1096415	HVO_1204	uncharacterized protein
CDS	1096507	1097016	HVO_1205	taxis cluster protein CheD
CDS	1097038	1098225	HVO_1206	taxis cluster protein CheC
CDS	1098222	1098590	HVO_1207	response regulator CheY
CDS	1098739	1099401	HVO_1208	uncharacterized protein
CDS	1099534	1099872	HVO_1209	HTH domain protein
CDS	1100086	1100727	HVO_1210	flagellin A1
CDS	1100738	1101400	HVO_1211	flagellin A2
CDS	1101720	1102460	HVO_1212	KaiC-type circadian clock protein CirA
CDS	1102755	1104209	HVO_1213	fla cluster protein FlaCE
CDS	1104193	1104630	HVO_1214	fla cluster protein FlaF
CDS	1104631	1105080	HVO_1215	fla cluster protein FlaG
CDS	1105077	1105826	HVO_1216	fla cluster protein FlaH
CDS	1105827	1107491	HVO_1217	flagellar motor/biogenesis protein FlaI
CDS	1107496	1109238	HVO_1218	flagellar motor/biogenesis protein FlaJ
CDS	1109235	1110353	HVO_1219	taxis protein CheF2
CDS	1110429	1110791	HVO_1220	uncharacterized protein
CDS	1110849	1111715	HVO_1221	taxis protein CheF1
CDS	1111719	1112561	HVO_1222	protein-glutamate O-methyltransferase CheR
CDS	1112561	1114831	HVO_1223	taxis sensor histidine kinase CheA
CDS	1114834	1115934	HVO_1224	protein-glutamate methylesterase CheB
CDS	1116211	1116657	HVO_1225	purine-binding taxis protein CheW
CDS	1116697	1117185	HVO_1226	major facilitator superfamily transport protein
CDS	1117313	1118905	HVO_1227	xanthine/uracil permease family transport protein
CDS	1118978	1121443	HVO_1228	DUF5059 domain / halocyanin domain protein
CDS	1121446	1121583	HVO_1229	uncharacterized protein
CDS	1121664	1122518	HVO_1230	mechanosensitive ion channel
CDS	1122941	1123435	HVO_1231	DUF457 family protein
CDS	1123534	1124115	HVO_1232	putative AhpD family alkylhydroperoxidase
CDS	1124201	1124395	HVO_1233	cold shock protein
CDS	1124517	1126013	HVO_1234	cryptochrome/photolyase-related protein
CDS	1126063	1126857	HVO_1235	creatininase
CDS	1126927	1128534	HVO_1236	acyl-CoA synthetase
CDS	1128598	1129563	HVO_1237	DUF583 family protein
CDS	1129774	1130748	HVO_1238	putative oxidoreductase (aldo-keto reductase family protein)
CDS	1130792	1131286	HVO_1238A	uncharacterized protein
CDS	1131262	1132479	HVO_1239	major facilitator superfamily transport protein
CDS	1132536	1133597	HVO_1240	uncharacterized protein
CDS	1133594	1134265	HVO_1241	SCO1/SenC/PrrC family protein
CDS	1134411	1135709	HVO_1242	uncharacterized protein
CDS	1135740	1136432	HVO_1243	homolog to cytochrome c-type biogenesis protein CcdA
CDS	1136432	1137022	HVO_1244	thioredoxin
CDS	1137170	1137853	HVO_1245	putative disulfide bond formation protein
CDS	1138037	1138414	HVO_1246	ferredoxin (2Fe-2S)
CDS	1138428	1139003	HVO_1247	NUDIX family hydrolase
CDS	1139167	1139376	HVO_1248	uncharacterized protein
CDS	1139413	1139841	HVO_1249	DUF54 family protein
CDS	1139884	1140447	HVO_1250	redoxin domain protein
CDS	1140529	1140954	HVO_1251	DMT superfamily transport protein
CDS	1141152	1141349	HVO_1252	uncharacterized protein
CDS	1141388	1141789	HVO_1253	uncharacterized protein
CDS	1141984	1142136	HVO_1254	uncharacterized protein
CDS	1142179	1143417	HVO_1255	major facilitator superfamily transport protein
CDS	1143500	1144399	HVO_1256	uncharacterized protein
CDS	1144407	1145423	HVO_1257	AAA-type ATPase (MoxR subfamily)
CDS	1145416	1146339	HVO_1258	uncharacterized protein
CDS	1146332	1146955	HVO_1259	uncharacterized protein
CDS	1146952	1149408	HVO_1260	von Willebrand factor type A domain protein
CDS	1149408	1151204	HVO_1261	uncharacterized protein
CDS	1151434	1152891	HVO_1262	putative NhaC-type sodium/proton antiporter
CDS	1152937	1153533	HVO_1263	DUF304 domain protein
CDS	1153530	1154183	HVO_1264	DUF304 domain protein
CDS	1154320	1154805	HVO_1265	Lrp/AsnC family transcription regulator
CDS	1154802	1155953	HVO_1266	pyridoxal phosphate-dependent aminotransferase (probable aspartate aminotransferase)
CDS	1156060	1156485	HVO_1267	UspA domain protein
CDS	1156643	1157356	HVO_1268	uncharacterized protein
CDS	1158278	1159534	HVO_1269	uncharacterized protein
CDS	1159535	1159675	HVO_1270	uncharacterized protein
CDS	1159897	1160487	HVO_1271	receiver box response regulator
CDS	1160641	1161729	HVO_1272	TrmB family transcription regulator
CDS	1161871	1163367	HVO_1273	inosine-5'-monophosphate dehydrogenase
CDS	1163765	1163962	HVO_1273A	uncharacterized protein
CDS	1163969	1164931	HVO_1274	uncharacterized protein
CDS	1164974	1165360	HVO_1275	UPF0047 family protein
CDS	1165456	1165683	HVO_1276	uncharacterized protein
CDS	1166194	1166574	HVO_1278	uncharacterized protein
CDS	1166683	1167171	HVO_1279	dihydrofolate reductase
CDS	1167265	1168569	HVO_1280	major facilitator superfamily transport protein
CDS	1168624	1169697	HVO_1281	"putative glycosyltransferase, type 1"
CDS	1169699	1170076	HVO_1282	PtpS family protein
CDS	1170083	1171081	HVO_1283	oxidoreductase (homolog to zinc-containing alcohol dehydrogenase / threonine 3-dehydrogenase)
CDS	1171085	1171870	HVO_1284	GTP cyclohydrolase 3
CDS	1171941	1172195	HVO_1285	uncharacterized protein
CDS	1172274	1173056	HVO_1286	HAD superfamily hydrolase
CDS	1173162	1173758	HVO_1287	PfpI family protease
CDS	1173837	1173971	HVO_1288	uncharacterized protein
CDS	1174083	1174481	HVO_1289	OsmC domain protein
CDS	1174580	1175296	HVO_1290	UPF0173 family metal-dependent hydrolase
CDS	1175604	1176335	HVO_1291	fumarylacetoacetase family protein
CDS	1176384	1176776	HVO_1292	DUF1648 family protein
CDS	1176818	1177435	HVO_1293	uncharacterized protein
CDS	1177428	1179008	HVO_1294	GMC family oxidoreductase
CDS	1179103	1180188	HVO_1295	histidinol-phosphate aminotransferase
CDS	1180185	1180694	HVO_1296	putative adenylate kinase
CDS	1180691	1181293	HVO_1297	putative archaetidylglycerolphosphate synthase
CDS	1181631	1181816	HVO_1297A	uncharacterized protein
CDS	1181816	1183234	HVO_1298	sensor box histidine kinase
CDS	1183305	1183826	HVO_1299	cro/C1 family transcription regulator
CDS	1183977	1184621	HVO_1300	triosephosphate isomerase
CDS	1184666	1186432	HVO_1301	DUF87 domain protein
CDS	1186496	1187785	HVO_1302	DNA-directed DNA polymerase Y
CDS	1187908	1188336	HVO_1303	Lrp/AsnC family transcription regulator
CDS	1188454	1189392	HVO_1304	pyruvate--ferredoxin oxidoreductase beta subunit
CDS	1189396	1191291	HVO_1305	pyruvate--ferredoxin oxidoreductase alpha subunit
CDS	1191491	1192648	HVO_1306	chorismate synthase
CDS	1192755	1193285	HVO_1307	uncharacterized protein
CDS	1193661	1194953	HVO_1308	3-phosphoshikimate 1-carboxyvinyltransferase
CDS	1195278	1196453	HVO_1309	peptidase M24 family protein (homolog to Xaa-Pro dipeptidase)
CDS	1196487	1197008	HVO_1310	uncharacterized protein
CDS	1197175	1198020	HVO_1311	putative oxidoreductase (short-chain dehydrogenase family)
CDS	1198166	1198984	HVO_1312	Prephenate dehydrogenase
CDS	1199072	1200475	HVO_1313	putative S-adenosylmethionine-dependent methyltransferase
CDS	1200580	1201371	HVO_1314	5'-nucleotidase SurE
CDS	1201682	1201906	HVO_1316	uncharacterized protein
CDS	1201909	1202160	HVO_1317	uncharacterized protein
CDS	1202245	1203051	HVO_1318	aminoglycoside N3'-acetyltransferase
CDS	1203115	1203540	HVO_1319	peroxiredoxin OsmC
CDS	1203637	1204086	HVO_1320	LysE family transport protein
CDS	1204459	1204770	HVO_1322	chorismate mutase
CDS	1204767	1205636	HVO_1323	"shikimate kinase, archaeal-type"
CDS	1205784	1206212	HVO_1324	uncharacterized protein
CDS	1206212	1206448	HVO_1325	uncharacterized protein
CDS	1206493	1206627	HVO_1326	small CPxCG-related zinc finger protein
CDS	1206706	1208916	HVO_1327	AAA-type ATPase (CDC48 subfamily)
CDS	1209017	1209334	HVO_1328	uncharacterized protein
CDS	1209403	1210143	HVO_1329	putative S-adenosylmethionine-dependent methyltransferase
CDS	1210215	1210835	HVO_1330	uncharacterized protein
CDS	1210934	1211335	HVO_1331	ArsR family transcription regulator
CDS	1211427	1211816	HVO_1332	uncharacterized protein
CDS	1211841	1214681	HVO_1333	ATP-dependent DNA helicase
CDS	1214772	1215047	HVO_1334	uncharacterized protein
CDS	1215044	1215322	HVO_1335	uncharacterized protein
CDS	1215368	1216150	HVO_1336	rpa-associated phosphoesterase
CDS	1216155	1218026	HVO_1337	rpa-associated protein
CDS	1218023	1219306	HVO_1338	replication protein A
CDS	1219399	1219776	HVO_1339	uncharacterized protein
CDS	1219836	1220963	HVO_1340	"putative glycosyltransferase, type 1"
CDS	1221066	1221725	HVO_1341	"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase"
CDS	1221860	1222195	HVO_1342	thioredoxin
CDS	1222322	1222636	HVO_1343	NifU C-terminal domain protein
CDS	1222761	1223477	HVO_1344	SBDS family protein
CDS	1223505	1223834	HVO_1345	FUN14 family protein
CDS	1224075	1225376	HVO_1346	GTP-binding protein HflX
CDS	1225438	1225965	HVO_1347	putative cyclic pyranopterin monophosphate synthase accessory protein
CDS	1225962	1227398	HVO_1348	bifunctional NAD(P)H-hydrate repair enzyme Nnr
CDS	1227488	1228672	HVO_1349	major facilitator superfamily transport protein
CDS	1228716	1229099	HVO_1350	ArsR family transcription regulator
CDS	1229187	1231541	HVO_1351	DNA repair helicase Rad3
CDS	1231593	1231781	HVO_1352	small CPxCG-related zinc finger protein
CDS	1232031	1232252	HVO_1353	uncharacterized protein
CDS	1232332	1234074	HVO_1354	DNA mismatch repair protein MutS
CDS	1234158	1234460	HVO_1355	UPF0058 family protein
CDS	1234866	1236518	HVO_1356	sensor box histidine kinase
CDS	1236660	1238408	HVO_1357	receiver/bat box HTH-10 family transcription regulator
CDS	1238438	1238830	HVO_1358	receiver box response regulator
CDS	1238925	1239131	HVO_1359	small CPxCG-related zinc finger protein
CDS	1239241	1239633	HVO_1360	TrmB family transcription regulator
CDS	1239765	1240808	HVO_1361	UPF0721 family protein
CDS	1240805	1240954	HVO_1362	uncharacterized protein
CDS	1241450	1241914	HVO_1363	DUF4341/DUF395 family protein
CDS	1241911	1242402	HVO_1364	DUF4341/DUF395 family protein
CDS	1242403	1243590	HVO_1365	rhodanese domain protein / beta-lactamase domain protein
CDS	1243858	1244109	HVO_1366	UPF0033 family protein
CDS	1244106	1244687	HVO_1367	uncharacterized protein
CDS	1244879	1245682	HVO_1368	beta-lactamase domain protein
CDS	1245842	1246504	HVO_1369	DUF124 family protein
CDS	1246610	1247944	HVO_1370	gamma-glutamyl phosphate reductase
CDS	1247937	1248842	HVO_1371	glutamate 5-kinase
CDS	1248835	1249608	HVO_1372	pyrroline-5-carboxylate reductase
CDS	1249714	1250865	HVO_1373	acyl-CoA dehydrogenase
CDS	1250956	1252617	HVO_1374	acyl-CoA synthetase
CDS	1252710	1254554	HVO_1375	O-succinylbenzoic acid--CoA ligase
CDS	1254654	1255037	HVO_1376	methylmalonyl-CoA epimerase
CDS	1255092	1255466	HVO_1377	UPF0145 family protein
CDS	1255474	1255854	HVO_1378	uncharacterized protein
CDS	1255949	1256233	HVO_1379	uncharacterized protein
CDS	1256541	1258217	HVO_1380	methylmalonyl-CoA mutase subunit A
CDS	1258374	1259042	HVO_1381	putative methyltransferase
CDS	1259125	1259514	HVO_1382	nascent polypeptide-associated complex protein
CDS	1259511	1260236	HVO_1383	tRNA (adenine-N(1))-methyltransferase TrmI
CDS	1260288	1260932	HVO_1384	uncharacterized protein
CDS	1260973	1261293	HVO_1385	transcription elongation factor TFS
CDS	1261387	1261644	HVO_1386	uncharacterized protein
CDS	1261763	1262536	HVO_1387	enoyl-CoA hydratase
CDS	1262636	1263136	HVO_1388	uncharacterized protein
CDS	1263156	1263755	HVO_1389	putative S-adenosylmethionine-dependent methyltransferase
CDS	1263781	1264767	HVO_1390	uncharacterized protein
CDS	1264940	1265395	HVO_1391	NUDIX family hydrolase
CDS	1265555	1265884	HVO_1392	30S ribosomal protein S10b
CDS	1265949	1266212	HVO_1393	uncharacterized protein
CDS	1266209	1267759	HVO_1394	putative NhaC-type sodium/proton antiporter
CDS	1267888	1269171	HVO_1395	M20 family amidohydrolase (homolog to indole-3-acetyl-aspartate hydrolase)
CDS	1269301	1270497	HVO_1397	histidine kinase
CDS	1270472	1271887	HVO_1396	FAD-dependent oxidoreductase (homolog to geranylgeranyl reductase)
CDS	1272027	1273130	HVO_1398	ABC-type transport system permease protein (probable substrate sugar)
CDS	1273127	1274395	HVO_1399	ABC-type transport system permease protein (probable substrate sugar)
CDS	1274392	1275951	HVO_1400	ABC-type transport system ATP-binding protein (probable substrate sugar)
CDS	1276175	1277308	HVO_1401	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
CDS	1277493	1278854	HVO_1402	phosphohexomutase (phosphoglucomutase / phosphomannomutase)
CDS	1279029	1279313	HVO_1403	Acylphosphatase
CDS	1279393	1279632	HVO_1404	uncharacterized protein
CDS	1279645	1280088	HVO_1405	uncharacterized protein
CDS	1280434	1281267	HVO_1406	DUF429 family protein
CDS	1281308	1281985	HVO_1407	HTH domain protein
CDS	1282343	1282774	HVO_1408	DoxX domain protein
CDS	1282920	1283501	HVO_1409	YwrF family protein
CDS	1283612	1284265	HVO_1410	uncharacterized protein
CDS	1284317	1284757	HVO_1411	uncharacterized protein
CDS	1285312	1286286	HVO_1412	phosphomevalonate decarboxylase
CDS	1286362	1287495	HVO_1413	putative NADH dehydrogenase
CDS	1287661	1289370	HVO_1414	sensor box histidine kinase
CDS	1289458	1290150	HVO_1415	HAD superfamily hydrolase
CDS	1290242	1291246	HVO_1416	APH family phosphotransferase
CDS	1291746	1293083	HVO_1417	DUF318 family protein
CDS	1293349	1294026	HVO_1419	HTH-10 family transcription regulator
CDS	1294150	1294392	HVO_1420	transcription regulator
CDS	1294510	1294863	HVO_1421	zinc-binding oxidoreductase
CDS	1295035	1296081	HVO_1422	XerC/D-like integrase
CDS	1296078	1296386	HVO_1422A	homolog to pHK2-ORF12
CDS	1296636	1296893	HVO_1423	homolog to phage PhiH1 repressor protein
CDS	1297044	1298123	HVO_1424	uncharacterized protein
CDS	1298230	1299027	HVO_1425	uncharacterized protein
CDS	1299309	1300286	HVO_1426	homolog to virus protein HRPV1-VP8
CDS	1300408	1300797	HVO_1427	homolog to pHK2-ORF8
CDS	1300794	1301657	HVO_1428	homolog to pHK2-ORF7
CDS	1301654	1302247	HVO_1429	homolog to pHK2-ORF6
CDS	1302282	1302455	HVO_1430	homolog to pHK2-ORF5
CDS	1302457	1304013	HVO_1431	homolog to virus structural protein HRPV1-VP4
CDS	1304083	1304490	HVO_1432	homolog to virus structural protein HRPV1-VP3
CDS	1304490	1304858	HVO_1433	homolog to pHK2-ORF2
CDS	1304945	1306849	HVO_1434	homolog to HRPV1-ORF1
CDS	1306916	1307311	HVO_1434A	uncharacterized protein
tRNA	1307487	1307561	HVO_3034	tRNA-Arg
CDS	1307656	1308510	HVO_1436	"(S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase"
CDS	1308511	1308705	HVO_1436A	uncharacterized protein
CDS	1308698	1309309	HVO_1437	uncharacterized protein
CDS	1309411	1309830	HVO_1438	YneT family protein
CDS	1309882	1310862	HVO_1439	cysteine synthase
CDS	1311049	1311372	HVO_1440	uncharacterized protein
CDS	1311468	1312526	HVO_1441	ABC-type transport system permease protein
CDS	1312519	1314390	HVO_1442	ABC-type transport system permease protein
CDS	1314387	1315379	HVO_1443	ABC-type transport system ATP-binding protein
CDS	1315527	1316387	HVO_1444	3-hydroxyacyl-CoA dehydrogenase
CDS	1316512	1317474	HVO_1445	uncharacterized protein
CDS	1317778	1318671	HVO_1446	"fructose-1,6-bisphosphatase"
CDS	1318831	1320576	HVO_1447	propionyl-CoA carboxylase carboxyltransferase component
CDS	1320765	1321124	HVO_1449	uncharacterized protein
CDS	1321108	1321563	HVO_1448	DoxX domain protein
CDS	1321660	1322130	HVO_1450	MaoC domain protein
CDS	1322369	1323655	HVO_1451	glutamate dehydrogenase (NAD)
CDS	1323707	1324546	HVO_1452	homolog to citrate lyase beta subunit
CDS	1324709	1325962	HVO_1453	glutamate dehydrogenase (NADP)
CDS	1326226	1327140	HVO_1454	aspartate carbamoyltransferase catalytic subunit
CDS	1327137	1327604	HVO_1455	aspartate carbamoyltransferase regulatory subunit
CDS	1327610	1329130	HVO_1456	receiver/sensor box histidine kinase
CDS	1329538	1330413	HVO_1457	uncharacterized protein
CDS	1330470	1330583	HVO_1458	uncharacterized protein
CDS	1330658	1331374	HVO_1459	ThuA family protein
CDS	1331451	1332260	HVO_1460	enoyl-CoA hydratase
CDS	1332326	1333390	HVO_1461	chloromuconate cycloisomerase
CDS	1333387	1334325	HVO_1462	"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
CDS	1334502	1335452	HVO_1463	oxidoreductase (homolog to thioredoxin-disulfide reductase)
CDS	1335454	1336671	HVO_1464	ABC-type transport system periplasmic substrate-binding protein
CDS	1336816	1337733	HVO_1465	"1,4-dihydroxy-2-naphthoyl-CoA synthase"
CDS	1337856	1338320	HVO_1466	uncharacterized protein
CDS	1338313	1338846	HVO_1467	uncharacterized protein
CDS	1338855	1339379	HVO_1468	uncharacterized protein
CDS	1339459	1341213	HVO_1469	2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase
CDS	1341301	1342632	HVO_1470	isochorismate synthase
